187743606	1631	182260204	154469787|195486813|171533756|184583067|198597337|191894863|195620407|22873552|157983677|181547901|200283935|180379906|176499373|197252801|160566053|161464197|144377477|178596004|198176399|192584249|182863863|183393998|188018795|144925504|151009561|183807947|140664036|181140665|186803888|192660189|193118708|192036738|198034192|188018473|177819357|180391173|194730721|180432935|191241636|161614314|115840331|117484879|185190537|157910069|172726079|189669800|193732788|187378752|178920360|79758639|199527716|170223058|148687731|183869859|195429329|184629501|177600244|194287592|151219549|131127677|153786034|188647360|188373213|117576567|181946779|186973193|183929417|195559833|199769851|168898870|190782771|168979842|164542233|83319260|183943539|178224439|172517156|170224844|57731155|197955286|188485054|170155821|183327085|188006690|174896024|187644432|183507649|178085437|150151743|155628083|180741099|193631220|170645775|173164382|112857059|182372624|176826022|133046492|161134147
186254618	11	6531614	184055461|190063926|181096990|195924838|119833452|194234824|145022452|182168329|136271685|201089091|181946779|144532272|156461425|171125186|124065330|133308713|166919298|147930634|172328980|185767772|161844686|156087368|177867887|193360030|198501900|159234646|192667638|156933422|188264583|161262006|188807437|177680950|5439728|191533824|166565238|195938348|194022127|200191656|188346833|158316901|159449744|191238965|169600867|195388907|149221887|149636868|173679789|184154812|183490012|99095123|196113290|179493615|194080299|188843722|177639998|168618507|159282304|171081505|192936903|189593392|186080116|136388181|162476842|180822314|195944057|178079669|160597881|191534807|175955049|192592256|177093401|201048744|182175038|62938893|135638520|177571096|197603446|191613857|118448052|179890152|143141503|197473858|180883108|165962285|186804073|153087957|156368471|45740546|181140607|199268798|158286135|151444863|160060576|158768828|176029248|193543332|199777290|148910854|139050800
174520319	1638	170437719	175093173|157118904|160141865|178894090|28213227|141078730|181659359|159567986|195225965|198716301|195135774|176683069|173838185|178543162|172722508|184956206|174238848|178121007|177355915|188007967|167274155|149931256|183408272|154707826|176969181|187560275|170456627|161041466|180364789|182731664|184911529|188143090|194726674|140799487|193255170|133277821|154725148|183021864|192775614|131416570|195377595|168735063|195189678|157600699|195612294|138833628|171518721|163137338|132746223|174619956|188161594|176094722|194521124|191048587|184838521|105769162|181115188|158844898|192474283|195387734|105350241|93223211|182182881|177559754|169155508|141353748|162924025|192546801|106122658|64431368|180492391|161951779|194137877|128689247|177326841|174115922|188369598|172805213|172512866|192891297|193772470|193660971|168500443|25794394|155994357|145187512|184514865|156129675|176720237|190256319|192002827|179538691|195398589|191570520|195098240|180295815|136516438|165044512|184380638
139420536	11	174692205	154960485|119833452|91093288|171802827|179667079|145405512|186174428|185841164|177407337|183507649|145948348|192581806|186132409|145733720|139239237|168949157|99958482|117175328|195661942|176595169|150920673|176769156|109344972|134938082|184000535|181280641|187981582|191693071|200674684|184743843|110322556|152959095|140430551|194652320|195238525|143286589|180172582|178097749|192736834|168256011|127974721|192500590|149265139|147920720|56696270|145392550|168706594|163584429|151009561|177601812|163238768|187520751|181632968|183311131|154725148|197235833|178444973|159219518|49487127|129515977|130516347|183419947|59768050|184097498|170645757|183493913|193490153|156693277|194593197|165394131|191993101|202222755|197342963|192219758|163705553|195972600|193173479|179904105|178383077|187982769|171249583|194706766|118704130|188328718|181707456|161318884|193731974|198109739|188327495|178803819|163697035|185182909|181569039|156523927|179090051|139006297|149417317|174042918|194390028
168152911	1628	92820737	170225163|86263750|38773784|98129380|133943952|150085730|145117145|169606193|180026859|190693317|195900242|171923003|183369275|163715283|190779029|163786363|171878564|199723857|151202276|192191305|192785475|179262186|184056248|196263136|153887627|188570323|151293401|177609743|193518582|195127160|137646095|194117153|122673705|184390153|179036496|196774732|161304510|188779401|191536485|120047066|186867979|182220056|200484928|200703737|161659848|114024672|198674217|169810419|150814338|183390809|167285395|189876408|193702103|161388103|175019999|189383358|172692143|174770974|199291574|178763112|90232588|186025611|187961205|191165728|174906360|181924605|163107931|197975462|159691374|179745784|192667638|160007335|183014866|193459270|91596061|161018664|195198177|185004448|147711510|178138175|198170599|201089091|177068569|151047208|168160467|196370855|156725545|177246954|154869974|111695183|65582929|157021170|85354487|151504055|164445431|98697091|200419981|183315899|126876040
189433045	1446	190658274	185543247|188408635|193667668|164445346|87576949|170345595|139652769|188581273|92429844|168192977|193237170|184424910|163883070|194156971|173703491|182683022|188839174|184609265|182869915|191165728|165224285|200277711|195748749|194281910|193805176|177446588|180999339|193867907|195216014|179089190|195761006|188764240|190394366|163620612|176669167|70093956|138378475|179174856|121296548|188326144|182542203|165117704|139069656|178584352|144348354|130029216|74021495|177601592|126390601|160658788|187162799|194761911|158581231|181294884|185661079|145928767|93244205|191427767|156320556|195396050|155158730|182574018|179299513|180378487|192909844|181349586|163500718|181986435|154367235|136413593|184514180|157761719|156129883|165600753|158329834|161323862|183032539|150652985|190164492|195820345|178915013|194358793|171367616|165915576|191587661|191073330|186803888|95731309|152134177|150335866|170509119|180929253|178799657|189464809|196600168|171589216|52779060|93410653|135856442
157715434	1628	171075043	198597337|133869636|180819707|147468232|201830610|184342219|194646266|172528503|192916043|131637537|196974937|167702016|147457591|200980614|181698239|95409378|194383286|33809369|180883108|194650313|188089382|150351686|183712152|167780842|163806944|73515371|181062075|194882910|177355923|191560607|140069960|154982228|145074585|156330537|166382388|197917890|198066223|195644924|71326304|186170014|150687320|71001516|134155491|162176849|188069826|164214518|160335994|32433838|186024980|200090221|116733102|179899915|100357058|142436075|190594961|191344845|134703787|171488942|173743464|183391012|194234824|112032335|178145691|191987122|193779427|195189469|193556624|164726263|179998100|85184184|118542069|132197274|184057531|196192074|184770161|135824155|158242611|63338182|120655792|175052239|151512682|138960883|41672553|193087170|104031218|140964599|200963901|183935053|108616975|191190774|191652274|176703902|182557202|145905684|179777977|183918465|20156706|192918661|164362379
152148037	11	149542628	185069651|182364243|188371053|181051534|148340307|191369060|89066442|189760835|196713588|157671955|181703172|165778729|165214647|196536255|20573645|179210394|162715574|140617336|186631875|188165506|184430807|176849706|181636340|171570428|193160875|147991402|146586907|149717948|127916940|73674553|158517519|113114998|178236454|191819378|150415434|199054351|181115188|183731773|187080589|144504823|168978743|174069534|175464397|164936366|173806676|186535779|193064929|189588564|165644558|173675755|183405063|158334068|143370829|200075176|161138359|173070324|183035341|190239310|124393677|149643670|129882508|103962632|194740941|179813126|191548646|108860539|159282140|148120568|148076272|188036380|101438812|196919830|187796714|199918540|192058928|80600369|126444771|154596610|149677977|174431417|184514180|163529278|164788309|159820619|184516555|186448939|170222382|119101477|40918813|165794996|177096829|178800555|142558155|185945189|201430850|188116423|144839377|184774694|113657786
153531949	1628	184403634	195832292|189950393|183985853|188691066|126882062|183022992|186839399|13539096|97982777|200068722|195653388|183923068|118281964|141253325|145202313|136838585|181396681|186557771|142865809|184218340|178391393|167702016|117539862|156591842|171476018|190189522|148352109|113853399|146641873|185925518|56696270|177563512|171176315|195007109|183726281|163320078|142455525|156929130|190609122|149473529|165843420|113141978|172517688|98685663|199768375|121856672|183840110|191552622|90232588|181435091|193649981|188040867|1414434|192931618|178313841|183493338|185683712|195250742|138762119|113937082|167908447|163173230|181356629|139292445|149765736|149716255|171751734|127475880|116425914|150802798|172074437|171827712|187973226|193313093|193372544|122150490|190422133|157768109|168696612|197138657|169202487|139239237|196521422|149136345|78092855|182468034|198418030|160989428|182220056|195082757|147860457|161650671|176142462|124928194|178224667|198072121|156725545|191318958|111783415
134377587	2241	73431541	182675780|179658152|169905839|150652985|157204129|125576003|194790994|75723548|119508332|188929191|126662253|191183275|200371715|121857222|185652326|149173000|201393774|165221082|175023791|106189806|181140607|104069062|146056529|167112539|180026859|192475533|183400970|197248142|185592949|179657355|194623161|149621267|188376684|189615350|197232306|189463580|153715213|191698139|136379262|187876759|174760170|162203597|165661894|187433964|181288765|188385313|189293202|154521820|178355727|174855858|172419593|143847063|186804073|146458342|97906652|183730691|173577413|174238848|148610385|178583997|180862940|172934490|187001739|43687252|187508121|141316152|167673148|170575128|186126168|151372091|167543947|189350114|195644308|173026795|176732212|177466181|172861085|183469892|200149033|193290649|118145750|171487717|181720057|201401080|68128199|187786157|185770728|158952433|195486772|59939642|189545263|197347598|190224778|176961116|192581617|173399716|107330961|161677969|187236005
