199003347	1	191631921	187635430|161407616|151386215|173723766|193210303|177629901|192113981|165781566|187457165|193660930|198118842|180942442|66143857|193443879|117608763|188036152|176094459|163799024|165611968|182779729|185843291|189653652|191689896|169191995|189780908|126005383|186287326|193506756|159282442|195783897|182323861|192501394|186228062|173459533|132626050|201697334|134645962|176973132|134901622|188373568|201044526|200250419|184552188|157674006|191613056|156967729|179675293|195407870|200033513|181710678|185687934|169695954|182872080|182231346|179485573|151370001|196207157|153620472|151287314|178513909|192797617|173982627|174785785|149681061|144479379|159229536|167285333|119109467|174660408|197211944|155005444|150870249|191178208|185272054|106423412|164189117|163062466|184692574|175138215|169701039|168982661|180258185|64758587|182687791|183326088|185069480|183679649|191201328|189992176|165780671|194936874|169598532|194493659|136063508|183738922|147944772|176887380|185863277|173618142
142984671	1	178907474	154590529|153603899|192500655|183892207|190377133|189762146|65790823|184587333|194954717|175833702|115136202|181148802|192587573|156087365|197759910|194689505|195756360|163832379|185841245|192672423|135609639|76504087|193511884|198959941|165694277|156473664|181709701|170295923|192388007|201642368|180365913|196972691|169999048|172003616|153641710|192369044|132476491|176456914|116636775|184745887|176714644|187634147|114418092|111152399|156328379|187409403|186721295|178060616|184651102|183862911|134353961|140504925|124555287|141396122|154164279|194220782|178387060|170506426|131082855|145826735|130515966|188081572|135585143|184648380|197266546|159346267|159578886|149679393|198620283|172005348|177601727|199269468|164950767|199189103|181908057|187203366|42925639|190403319|179485573|166640102|187129413|190817119|22278625|183483401|159348885|160116472|145201440|117864570|188406073|187697583|156978550|154234746|172846524|183270113|159274190|163184042|88750518|193466665|195302093
177435711	28	148693737	187583042|188865067|172785637|172853633|144383254|190260583|182366072|181548386|176702973|176467848|171035233|174459307|192047784|192545435|103968562|90616887|191553351|149841449|184005688|186565647|185904283|160100307|189885734|196395551|145330631|143135813|174859756|172404601|192977219|195294746|154978307|199927561|157096253|161217272|135663055|178809833|140820289|163204948|171076080|165039382|182474976|179373361|169282260|185001419|178181532|181711127|175840527|184196124|182068446|187417966|151223899|181345646|173703584|193282745|193217523|194672917|176488005|157829688|192912972|197473164|115621794|115893667|148013286|190566230|184405938|46501704|192860139|180183340|193474487|188010420|170176911|172802402|192142918|200498202|197816151|194300960|178718902|153322062|162586361|79358562|148360595|185739648|183005363|167289469|187956404|192387945|154438255|187077857|178264358|181131704|178816752|200370558|158657227|188397912|174062694|186714603|170646132|201892965|176502972
184516820	11	151939986	180221748|142171458|187906153|144921966|150408295|183041344|200259376|145444201|134913857|102131340|186492883|131346800|135365956|181906127|192581319|184372449|144423285|157225127|115542305|183264703|181437613|75863037|192945888|182252655|196572508|200489378|154729313|185309770|184605728|184486024|145407344|201930428|126471254|185081307|191549587|120319479|195675510|147774292|182085844|129325882|201316574|178331286|193731713|144551009|129512914|170381404|188336271|180230385|157982597|163250013|179204263|200250888|196740905|162283237|182554235|110632829|179017023|187197394|111524555|195385302|150466530|170137869|189469313|186474888|193918861|196651683|142680706|127828783|157472364|193726642|181131704|185503483|194773934|180559150|175158417|175404682|106377784|163115294|165781705|191070439|177265357|190645783|182012643|131492704|197924694|179559341|184824074|183317456|199724919|180207745|63537988|181864954|192886670|176025874|191351261|189244976|190778990|197729648|154593679
189055041	934	184757099	198075963|197948824|192660560|157175850|192982723|154878120|201514760|190702213|187291857|197448117|47942240|197664774|168605428|145509474|192437581|191024759|188697117|167060709|182234070|190777055|131448000|139050946|191533419|87337784|140216287|104951790|194339858|131590145|198400465|151386215|187595647|189414227|173799304|193726642|182718123|197511906|172359831|155625441|189134628|188024675|160914882|161890101|195019208|167242416|192581319|190101061|171908013|156525400|156903365|157049619|156496968|134221221|192365137|141098619|98700053|197210937|113044168|200578271|198859357|160347822|167010663|188805102|183098380|180602125|191487517|185172813|186031270|186180654|190827756|191317588|179876003|176548920|38763804|80472288|189411525|190241299|123833532|84400809|173034108|195500916|181044239|200871502|95234849|188164815|180017971|175471768|154994465|147123178|135580785|183679649|147698729|194930649|182687791|185579534|184513920|193466766|184867185|195305883|193032342
193992585	11	116046137	190723715|195300176|184824074|146638966|191851065|192887360|183781581|189618859|110729583|143687028|193571675|192998887|200877301|185211328|170491261|188866782|149639207|183701799|191641102|158615527|41726738|146474834|193567066|149224042|144383254|183350894|193550336|156526511|200761993|154715464|194514619|193318701|164215083|163338463|144551009|157909999|171026670|183743678|185215828|194792179|196477026|162684467|193352263|156348373|162124407|173117847|168237459|104600902|189696340|120475052|193891658|144082652|145040967|177403542|202045324|80786277|196261987|177546154|195930659|147706940|185005121|185013777|175384183|115185256|201152261|203069262|158377358|132525981|69968223|173789377|180650688|151080067|196020303|146738684|178192802|174615324|147913477|193616118|176945007|99060677|184536209|146239086|161321201|193389904|152131216|160029802|178717260|152017276|188089936|195825833|179921326|139064790|201379991|119871964|193052328|185912982|193218519|180936584|173536019
116432818	1	182261989	177403542|142384763|183406556|184784438|169911908|203188712|178816726|80582666|176124235|163667539|98707247|196651683|200871502|166251197|194811047|192886985|152895859|192369044|188283663|178331286|188743084|194464710|159113917|190794576|195790947|160109155|134703991|166387255|137574480|131490065|194850471|163736726|195207375|192476892|117752802|119575275|92368193|166334651|186232828|146239086|143038577|185322112|161791651|117943513|192160609|187561855|200578457|96936241|181783548|117857112|197439770|180366040|193187670|173220444|187616174|191054315|158883599|154946553|165584454|188707850|189589310|194395329|156380206|200881590|177732259|188375720|174853423|136468294|188648974|165845920|184384861|199666780|192330719|187528386|191308418|178651515|191255458|163130176|185070501|187957072|161350699|149185876|192945888|173736569|169882785|189248840|108060549|184108045|156031626|153349406|182748929|177158384|173492644|185966177|183819615|196924034|196070072|192576718|184028414
152010141	150	138009240	187952045|184099199|161137462|193174924|182576280|126738539|185915926|161788103|72076653|153968287|149304424|143812789|151019874|169820113|134052731|185841231|188081572|200686886|119554630|161318734|117807147|181589283|170506426|199787182|89504053|189914807|152159085|147515638|184996343|127190386|180113360|171550135|174960675|180887590|194450022|186830420|194829804|184512066|148356600|191250625|157262021|174778591|135895471|122228329|146820681|152402128|144479379|182355153|69214487|196745595|197294992|142491205|145508956|185951581|173625896|99180026|188782826|182255962|110101796|182922875|107686024|137567098|190549642|201150464|111850334|186803251|175033098|159268993|187773141|48291468|149483166|172354179|194689505|194229858|135580785|185925505|189612438|186082996|185503350|180183340|188911146|195727523|148360875|198456663|163891652|187977971|164637068|189294026|42607642|160730778|140675068|126112311|191500364|155607156|142304929|194556683|178173402|129947688|189589310
171820080	3	189443597	124651254|163369728|167324706|137567098|185279837|191424394|152926555|193634548|195430939|198047755|200187812|124355194|197753035|44271454|165154307|164370313|146623018|166296779|184020911|196340217|185882169|40706677|199279036|193706917|88339583|83552902|188277254|152069819|70111024|194631208|180787552|187329870|124815674|154994465|195166848|192798710|146335578|125667585|131636369|189595852|189732879|158683658|179391152|174013594|170752208|182999131|189897969|199398496|143812789|154743029|173807035|4859446|187597969|159574720|198666645|186803330|191250625|192375935|180081186|197370911|189793089|178513909|189949494|188150995|184906194|189651356|193655195|193987632|178245508|1213079|188622743|184424455|178294643|193392155|190164750|120634363|115621794|188572206|191902266|175384183|129852641|177649117|150004624|166821652|197294371|142641551|64758587|169934071|189496886|191644183|166334400|187326700|87996630|162804169|184836243|134377639|151223899|180953396|190455425
160226058	3	163795318	154861636|177111881|159736464|106934370|156933721|192474069|159432501|183610850|185774004|143683777|161179778|155183241|197082697|178810066|183997254|185159317|185277512|190730224|189808674|191676086|190732954|167878813|120720121|171780174|178153646|158657294|191483623|173159706|188019699|191199261|135793836|200451160|179475183|160034794|185592812|136479499|157882907|197525266|178651515|184522084|188374178|168744885|187973200|146459017|200166076|158335085|145437804|194103752|191543895|134614722|183249938|181725587|154005309|168374733|194541158|182656758|141841061|173626822|113852299|191056508|193883956|191659491|191490579|194453713|140467086|176646016|155472219|149662234|195207375|201915545|195703535|156933102|191598928|186156662|185293065|193082807|192823387|195280543|181148802|147769133|161130232|136466565|184766673|182372389|182548738|173167883|200383427|180577894|191616670|170492747|184978880|32549664|106082758|179895775|154165396|194024938|38644241|201379991|163780463
