146587315	102574	181879501	119672465|129862980|56595792|76478587|65196685|33428641|167470939|83458142|93399818|32080183|37352048|74697991|110518649|202400611|137336384|211597558|131681868|218821618|90844784|179794774|126465862|145535992|102617973|129926818|212195228|103842814|85062388|221894395|193905884|211216235|107825970|150482937|176516051|196740734|72916047|151679299|149594055|56603104|127818565|120913891|174685576|105822712|130277870|199270528|141435608|191537422|183408295|183074080|67721431|217826632|194332834|181881604|164875177|163552638|159376450|49418972|68157966|212163058|162625589|126466259|106696943|219892740|63517766|169557285|58024480|131746001|2278307|129846111|60466015|182456219|212846398|218332331|131485093|136880126|105922460|72558247|198464780|196256566|110651111|140416585|128040105|213349390|197121221|201625696|55030055|165913040|209208475|192036571|22873514|199466836|195394881|186980959|177959441|83554292|143370829|103807106|91665841|23531366|62058860
91438849	91100	22923251	103726705|208408105|64872887|208430317|78506034|28974617|206805676|133130089|202611947|164441466|148382798|81963376|81671210|105638849|112763772|163414577|217738803|148223583|209308583|215839260|170868180|167032898|187663799|63206820|19404945|119563444|94769668|214728209|176715532|132213932|93380033|34982090|105182393|54832195|65092949|102977041|194037463|199912696|147309481|158657508|154397902|166233167|145734834|209173280|111872793|128392531|197733591|17177722|195995421|133716202|193238210|154597653|162813098|76722461|187339252|164967750|162924025|202286053|191601674|47525173|180634026|47275770|130652181|158101626|198716068|194610766|134014957|204251724|89586927|33759405|124811683|205696760|104558814|103937617|21951859|152440478|187078179|213327229|169064584|58470744|205809261|20134993|86256787|196740263|121715432|123966888|102761050|55739442|68398185|126908938|200808215|56005074|197634808|152000188|117871012|104658578|113106982|55431958|148457347
152766070	119172	137092093	182687633|102757953|140995479|204256042|107330961|159500866|178776012|170725190|117173629|122455342|88441474|165321265|183869353|139070872|159352275|70630179|114561196|149537392|68184503|133321562|104513908|133470741|217956471|148629624|143899208|4805676|159460105|212846398|151508365|135199652|113463801|37164091|209979827|71218743|85427768|180739384|187010022|18591082|97621140|203610913|206515985|191482923|105760900|60599780|215927128|132749536|34380044|144134692|195916687|169103305|213382528|111795594|46772518|149688829|133496055|148971770|105288738|148868162|101896734|212800096|214421649|168347864|161846506|219520747|76220464|149739864|85183234|164930372|163658991|20360266|218795172|97514158|184757777|192216473|164220283|169156447|103003853|172915798|58129053|163261836|177647715|191014955|48678879|116487936|191163833|158265363|102060769|187945702|184277526|21307076|210519453|208711441|204976941|211471147|179656232|208446131|133538196|139956884|60675654
182006182	122266	176859814	204371831|145962619|144436438|44010083|209175512|62997724|97010138|200992019|95882136|84772147|193687895|59592279|156915181|89281555|39273094|164022550|154758829|186991976|146811913|90531776|172654096|102161628|130652181|149611761|112717292|84077624|210956674|13013656|18649224|86224804|54919212|192662162|95237862|184010190|107697225|61893588|20256664|113973002|177755470|48389085|45398056|63405408|214757994|214212099|116491639|124777496|188194299|109405686|200239037|159226739|55674381|220276292|58385508|78991666|157577052|78111503|169719879|208123251|1462122|127755672|90779964|165236644|77836184|190713338|136601465|126770548|46047340|201814736|133351103|76383714|153665919|157932808|209147028|170648890|161304510|219716237|192193532|26451268|213667959|97853162|207922512|6123067|70091432|186155027|159921440|106636169|114749678|205277943|149637933|178961322|160090612|100547125|189408435|162382037|62773569|115589133|189685150|193022867|201164301
49738342	76037	54237732	126211301|97795955|37988882|192643351|213412693|159290778|148203539|186137168|105782367|194547086|111797906|174865566|127767629|81234473|181710057|193675706|138167371|52499120|150826962|120755803|212156517|142989423|52125100|61473938|105686430|120602214|80058882|139340293|166046540|148124616|96154339|190316305|168686681|118226003|14580552|129807445|83211989|159378460|213424135|156089553|190992988|84529022|190342943|205017042|47923761|93766025|75140343|29559859|147442972|126241663|58005450|101652102|73937959|200796374|8931530|195633377|183865234|175296001|101751271|145746160|42406103|145621595|192999952|79738601|199496909|162897322|102512067|167302952|26912709|185967599|127156349|105122046|183311131|194041682|195189348|179653780|115329692|80527180|201384090|49023155|104974420|91826237|14536130|193187016|91756948|88156847|181848045|109377409|144257794|116200472|138832380|60362813|98452580|143874789|137647391|134938082|135785065|121723450|108640402
128179194	123809	119615630	171163041|49534619|65881863|185339439|194604058|187076750|184954189|66358559|46937169|112517518|102141683|67616376|67440746|205036890|147273417|130264278|57897506|147757670|161023107|153392870|98341818|215359347|84152600|110138423|148085844|108322318|136584258|214880831|60677294|185905613|60881446|79436522|170436240|153665564|167493271|69674093|204167972|120499512|152037649|197316264|140587926|147759292|138015908|58141059|163441719|77978764|143085508|125585561|159377633|177531607|132428298|41150797|213333480|143423699|132011744|135770390|113182861|109916791|211764712|160694391|90185552|213863398|33160802|132188026|189626117|188107850|214046782|201619969|139781422|76839662|174239891|189757050|214230645|102987301|54995758|82513405|159449682|136472759|66765157|43309526|51363621|195936544|215861665|78052340|131080884|189981323|207213401|170323030|159310733|50814747|195619522|120060548|157218844|95472714|78990766|207248653|117173629|157541342|137239551
18360941	75753	21039292	130798061|189695779|153666145|206014846|211982979|10630108|95285793|95984871|40447861|179587517|79403025|14412876|140758473|28882025|206268964|174682432|113173113|215443908|977260|75561803|158294948|194218520|183364359|211354859|157253025|213979773|167686600|144423927|107825601|71253737|4065403|60815186|44806330|58351038|161291847|165155170|144823153|75620276|187561687|173537456|138738072|173549930|87735789|211866945|204582465|53002039|23028919|122082115|80957843|62693766|87817777|213274249|194386475|89283315|140664188|119042744|193699341|196420121|143795561|169541074|89103467|104470475|65086385|206544272|49480425|51287818|101953797|126910516|92136530|66574820|179243546|60144873|201437766|102997768|56159707|58939780|124268055|161666407|169722003|198670083|97512880|79143592|151455550|182456082|9259038|154874611|118020456|5049997|175023010|189031454|112589858|201941196|92193735|116714241|50482175|52483747|214816630|129997305|208577473
187442763	79241	190229220	116802762|145934198|93614069|56770844|198675623|113235795|200734847|140980376|46857976|195204934|172478869|27942711|96730508|181974742|210962625|22952372|34095458|131634331|86274579|215208926|130526141|184996579|202626030|149615573|127051208|160500936|73049985|149376721|78330639|155730094|145112857|76928776|113938943|201357819|57282998|186142541|78991666|213806296|56218029|106697819|116053326|159463305|127379086|165033060|102660730|216882980|79566071|146279491|42086076|184871295|168684609|141269458|156841393|194586845|94392168|174650066|119515587|164427277|202372895|206822618|14353187|102512067|210272194|51642008|208721715|142503517|144431484|183074080|68676021|49727147|28669591|165092265|71151021|172379034|195373393|57423592|159601488|126631122|81203232|94276118|128003236|213979773|205834940|199528109|170451424|113331318|64505284|116990397|133108529|120547777|172005911|213411379|174753396|185070684|104646517|185937661|173270936|147810879|208635880
72769046	87618	68574522	114204027|11766738|94443379|157008761|204837528|149526304|191032010|119061332|39018081|97781659|205448110|156358621|129819080|141253325|133308266|66792195|100851326|79154339|138325202|87429348|204933962|136470485|154452736|72045166|35294249|26020618|147130057|140065675|154215252|100547679|126057349|149278664|136482505|197046294|70049170|18294046|88622898|134306928|96154014|54947571|48992415|134250742|116446378|141078706|179082306|193891204|12530487|64213963|62407108|102892717|195538221|164565981|12692432|90236144|145339618|176736844|164551532|182620329|133247020|132029746|210671663|105736230|105677412|68913279|130166696|136418332|89439358|185903177|182811275|88337572|92709908|211942376|114101360|78969890|61021948|167295929|91639819|82066552|78008011|74066052|146417575|119380142|133339900|146586917|71439475|96848238|59308546|197707567|130338399|104660077|143308096|167881369|54201555|102612880|191969579|121862376|101974307|33551989|111117769
149509210	96960	149602175	82817034|189286245|78374339|145302769|166383180|161957507|33713040|160594533|197044399|48668059|195094860|57146588|175889749|62519806|217703548|192338540|128471858|211020330|165462076|166549788|103862153|136812653|213437799|192394877|141064212|217340747|177737849|50319611|55079255|111860967|208195125|164087608|198984949|96490822|215381010|208573211|75939507|89965062|126255391|59341789|95069640|60315416|52896243|155354119|146737485|198348554|106083457|100523591|113200053|212939268|186194993|169878593|91194923|99624929|134666286|162325311|107520588|192365325|215445144|126158353|66383098|210418951|126637663|105495128|142403901|198675588|136339740|217862940|143808126|196798887|69580133|91741158|183525495|36437933|158450584|76722435|208169774|196441356|69083616|24081435|150918423|155445881|134389933|145505298|99026894|117962728|58935405|108258078|23452391|48125898|179666696|208626557|176714190|106843862|18315042|54927475|21937641|192408069|5359905
141743494	117343	210252579	204479245|111323068|88271585|42989774|179445795|162936455|191660719|208921716|151977224|106318654|209051206|94623158|191772717|180698175|204171457|159843942|168404336|204351019|125120937|126566690|79698902|206252930|85759245|134836183|126046140|72972988|29524534|170485422|18677483|173703091|194648750|168417997|162269181|166837035|137611499|67504997|204205533|189383358|203129064|63087266|114355578|182870170|157099158|66426544|106696943|139425815|182673061|160403729|111268017|19825601|147764450|177405968|169871408|65190809|180406038|71654950|148428044|197674957|193839260|21960807|72039067|149181314|195586745|181375175|128435619|145684829|200480594|194156861|133789824|203923026|171955545|181073846|153668785|19034539|64812585|174160650|112794005|164196126|99965006|201408007|147434121|101774828|205058447|62480899|48492431|181347366|79277855|181662859|173857693|147999440|114964609|134914903|80591047|134205549|213365608|120913868|140312009|102750518|103528862
193009824	86677	174415149	213993386|128098990|121522725|185897249|157001852|217632363|111098483|184592511|4814575|124278195|190693317|79187232|90040036|59230499|88404780|158836441|174334019|207179379|141590899|214346480|191256060|201421622|171356776|178808982|19281000|112310156|83331035|219139303|197269444|88781474|105079538|115812123|140160206|117296659|191596475|49876650|13443391|104741547|88980111|107332009|90130247|157422209|103283654|123615211|168717861|104636239|93353672|17446108|146814990|2717692|102263462|90399333|210695514|205028497|148885634|213683367|42848378|215456697|206535044|193840725|34630244|6583004|107186842|215998608|218092325|168095167|195070550|99236576|85743379|205783648|78406187|13541238|126474239|92054614|155209012|143685529|205784848|203265570|19052338|69560904|154967941|162153934|155376973|113596526|77083483|125645537|188834235|113379558|154038005|214149438|179006617|77423887|192748207|189072121|122859560|200015403|106189806|119162170|91596946
130870813	77374	131345810	111685450|206215831|74737353|191310285|126410013|175376261|167661787|95882348|68096314|197114367|195890929|196327922|144433958|216564582|199531670|59605524|138290247|199505966|188824680|42561244|83478814|110269716|162927309|73771784|52271323|78565457|148865260|100151362|111044160|108105818|181658643|106388664|43261873|42078069|156103051|159921573|212384453|213677445|154598442|198609292|88451495|183881939|116609390|184003472|96963138|96326640|105162464|77746712|117649634|206379715|202387882|144585969|202724587|203973951|34442521|96331283|151173334|153876558|188008680|178490138|146655894|208014266|208028361|201492040|147303542|159691814|79213744|58011962|195325353|81526407|56202061|72450444|174721905|30007147|139479072|34490520|180669169|153096930|102528890|209194475|76676231|183767767|159741313|104183685|209806784|163130750|60108362|38014632|100498417|38549644|219820341|76579533|122825069|152234731|176717436|202198183|124534584|137748170|201365386
207034523	97579	209096261	192397513|181162747|201008981|173534153|136463747|24353766|200337729|200686066|153935397|157014725|37451932|209624631|204289154|53802804|162048062|133053930|203959186|99301007|180228099|117621975|144524357|49059655|160447975|69426321|126456809|129568135|208833415|136400135|81743276|52384045|192159311|97451290|173220384|124228384|138325842|139324591|145756692|147400143|139930892|88851552|184835247|98962387|182495416|151473661|79215598|165898264|163485973|105840024|183703028|78966420|144771401|115057825|150143056|59084479|103003853|40167807|184350381|162887608|167256211|132459672|166141839|122243554|217892352|197857103|158099620|81203135|59906990|183858171|37805477|125552569|92362625|92139469|179655307|25913930|163326270|60921695|45726040|131852219|160129555|30197162|27357267|199941729|185663565|125778948|122411330|134466773|182029930|131664398|190545858|55400650|145688503|22278162|194775554|58954198|47539401|133794324|204319004|197315216|192406828
185770208	96198	161615861	139840274|116287606|99428825|6664894|74303585|206258340|200451623|117576567|173007952|168962942|153682211|105637200|129977590|10206611|194410592|203553187|26686150|111765736|157270553|196800846|208611765|195506685|133638552|149243341|204086545|98611383|119602012|129441849|205698768|204149733|148313839|61646098|87889476|70880435|173864311|156033568|58871541|109626209|168441643|103589120|213250421|75923628|164101057|61512724|139505946|156945003|91863544|78570501|145378998|67938267|193353082|130597858|120648505|118429051|92399777|85310794|147375082|45898874|156370658|149221672|136683275|78850769|57282793|138148550|109302281|201544032|139409432|166181453|90228610|155256215|104542676|131899686|191032919|67720047|113432807|194133248|138579907|213373680|210838571|152584492|204330264|185321616|189743234|211850096|47244157|83640863|112587750|143334616|188533003|149494562|165308437|199757912|50303311|84551980|197201619|1860468|198208096|53709492|138220099
