195895396	88312	195823324	171229363|141281961|161137230|98642854|93411656|206810417|112742019|203167841|213429966|189932900|201361100|132447286|197462101|207702945|204152741|150082646|188367500|81738053|130747503|72297806|130319294|152230498|123255696|118373051|192405839|139913021|162176849|27698156|195189678|127557981|78247133|200274861|77760064|68866693|93410352|171249583|192763527|99028639|153346542|70162695|125585826|203914693|173755160|85428399|152958759|6063623|78631465|191301386|176849535|193064929|148450462|139144856|215228444|150526427|89432767|130373541|207663105|126204183|53328644|89054914|128041421|126162780|99814551|15580396|192232282|72729571|66118286|102626686|130096773|41446028|113833143|74594370|29268043|184987308|137516701|6824782|169559781|17457642|170708515|79252334|31373678|87216387|123748448|110341915|102297992|139886383|212749731|108529159|169048081|197388247|101757664|131450420|90407384|174791135|85408509|187925798|145666302|14196089|199270167
104733043	112277	103608261	129743652|53022511|120482635|19588938|196180322|203923026|208100084|79748911|98193365|59267365|92650495|78074766|200781998|61563452|183190075|149115085|65567136|155674184|94452608|13784373|74387982|163334148|152120007|157106154|205737594|9225247|170260902|192747242|99670798|195424846|99913366|104189342|139256509|78182898|150025655|122847721|183972584|71307975|30799496|127942606|114055334|167818389|195589648|214789439|170492241|49835877|180548119|195951552|45540454|180055154|192338787|92740108|172408051|113147403|141452742|133092538|12588491|147108653|94791863|194318851|207422327|213785806|129288467|77109293|166638796|86609457|185126715|113564516|139057335|113434294|195610475|103168544|126774855|95160896|136812653|32512673|101039470|26203181|55410934|169241085|182679559|188051186|85813890|159992611|213401469|141634458|130980587|140463588|136813209|134848013|170444753|146342168|195417745|98169929|182550344|129526462|43754816|65367506|220749397
174772568	76208	182887166	55252326|208332498|28286553|169569508|159253121|152287940|175024456|161769692|7197906|131122688|173790765|86135222|9365208|169992236|62237730|126390548|78620141|184019339|216790485|93517519|154018390|198662416|104700027|90143491|83359953|165522794|122068797|112722253|189318709|123438219|85719504|15314674|146606680|6463452|212092506|104179347|201982504|212749731|160019175|183814690|13824016|209665161|106188161|111692190|62599886|38771993|6808459|29188150|71950146|111491105|64454076|168410561|206909048|53053818|51726073|103923905|172947869|102304786|201232517|152237353|134715421|41151709|93593862|133803293|120603631|112673886|76799491|30704045|199357907|70708058|191844519|196794363|209618803|194421544|150794256|187020739|205832147|125625726|108719559|87526056|133289297|167412503|166408873|117355326|86687002|86272297|154501202|155088339|69420567|63232765|78408255|56257788|120570985|170221818|114784641|200845554|74517273|141915368|198319212
100799962	81696	101389828	191548268|57958331|212276546|218584969|78080867|207623139|128702761|11839956|207901372|153876600|196443632|178626496|72221787|165111756|169221173|113188785|68257306|189475504|158952433|146027363|78074015|195119941|204823232|193075163|153959885|168700236|7040710|8736808|111499219|172948965|28158839|124956832|149711531|207034841|73473521|109911671|95365613|44367521|190043958|153675528|173185321|211513780|215444350|154015864|200045882|188155617|168685601|209502041|188782350|50706118|111076797|67560088|210309151|132299096|148607300|117419160|90209214|25265164|148200242|155011525|192838429|110301997|173742991|86787448|205683766|75563857|117955527|122009697|74670686|80698069|164505321|77937714|204852401|215286242|193647832|190976104|114722133|213810984|154291444|146735452|136018311|8141883|139186755|18159507|41227340|130442643|62481694|169267992|172691720|176714190|52666176|113660169|190545858|101433374|208276437|205019686|194706643|214889416|163885217
112085187	75758	108828472	157724346|130373541|134272653|163584049|174614705|65667916|102036074|91067302|182186256|118030958|103058241|123933459|116920509|206351290|111637579|197846205|63401335|134346097|159818445|126771280|77214058|168069274|211765309|100751670|185966267|176235513|79403025|86217743|142493917|105852336|121149285|118194388|115454900|881670|86081702|138126986|203814470|176743005|112254303|144225675|197974841|177035265|201994485|189725136|216509972|72070685|213672702|149238154|134979530|110205139|4308706|166634984|56635611|190464573|218603320|82481105|212589293|99596689|205820677|95182863|39598986|206127822|191435269|206236380|59458458|166181453|126397197|166591566|68083486|131909600|185119371|118728300|25464180|217721370|214686432|40706662|165267822|147598800|88518018|206291963|170691265|75083008|93181740|145627818|74558770|118577797|183989690|173246735|154986992|74511999|203317003|114095309|69475890|74320303|134300879|156465055|66310850|82785165|213374550
140468323	75728	124624382	63567600|204165650|66080039|68591109|176811640|61481620|59627798|174066053|70435487|18313140|193895666|153959891|35319227|213826461|106271484|190232551|128700807|172498965|202772107|132047268|7239135|127994388|179294120|98178478|134464137|105223625|157432820|153479219|92116541|190880187|155805477|189341792|118805752|152923776|184674597|151013788|142418530|149867419|205013121|12827643|61122956|27605181|197245786|104802352|102425235|187512917|82617387|176721175|46981630|47487137|194913977|164892858|10153950|214757994|53233484|75621907|191435269|134224683|127675520|100860122|172322051|20820927|142655732|188383878|137630546|158954318|92711377|209855649|92831645|135803524|143927964|203771812|128869353|145224591|209150213|158896848|185820278|118636230|215658366|201270353|158983063|203933261|44768938|129070504|187942327|194609375|218092325|130365658|99001833|195856774|165161544|160144780|150928746|209315433|138728749|115650312|191190907|8339387|89378752
103537362	126992	102121563	203507474|77316690|114932226|129229723|47322182|181985636|120287653|162785057|216877290|28006053|179478393|164935038|64929615|29291463|66459059|216760648|183865234|102323251|192408520|154038694|73270906|176985602|70666526|69778460|7079016|40769405|45758634|106563511|170351783|165798553|86459183|127720356|143384486|159791583|146788112|106076497|181751693|49950762|143014132|192409722|214713781|127417438|113099652|40730467|14153648|135688661|158901770|154474019|202407552|135696145|162150541|208846890|195490581|127603437|213083871|197315447|217818237|66650072|209313668|58787638|204900850|162633273|191429159|212938976|157062643|79797780|14404680|36422062|143814164|87323243|77242890|210243561|197047201|127470279|33981570|188484896|210303471|204142804|128188745|184570394|78089818|105795567|193527791|62987417|217157062|185751077|206947078|39074629|122706034|150127940|163065744|123553891|71754466|141030283|128941186|214248197|161136206|120371525|140684792
186039575	102360	185171310	213388199|218870554|129068638|162191529|131369976|136443490|82021073|131493102|168463453|59883978|170461718|75233506|162809377|43385865|182711087|184893769|47165181|121458342|187540427|167792963|164055432|54354971|51736820|177326119|100527031|10020813|195872489|147438193|208611765|173855973|173505283|204835557|127994986|134818856|122153844|205718637|204739548|93761625|192302529|189022566|25521209|144644398|174701356|139393416|190788868|217474454|21933755|117553213|18349770|136482505|201072860|43908351|155556710|128031043|187121243|112356062|116921712|198761086|86872059|212476336|181055021|58542302|85514996|161298262|137841776|165021427|111188913|129685522|217310673|75394272|36328305|82941173|194090700|172500767|53802701|141041824|202222624|153703196|149316680|107185081|19878931|110286435|143550669|212810666|220903067|131621665|160826807|111675959|196599619|32133290|214558090|97383802|146807019|150802526|109447073|72688192|193568908|185311399|136707558
78242729	75763	71869871	176986090|79815780|196424504|205301293|157374646|193713783|218517014|176828059|140908254|130530724|134272200|212864326|17612825|103442088|170437951|208255550|122727012|204784293|174803526|194607344|159370807|161015973|175678593|131921351|206944275|13684793|174115967|156921873|113177987|158459011|176726541|215365171|125098055|192177557|69264392|154745991|48034866|149259898|164500136|161616732|205541153|71005684|80682009|177262695|200981994|187391201|157989036|146523329|189258634|150305655|109327729|191460746|13649290|48023707|201551855|74161628|202344571|202968695|105182069|188647972|96897153|76914815|114685616|143061685|151872945|24499174|213617862|209334783|187463710|154709138|186272392|101178788|141941590|103100648|38696710|102691269|124194921|106691715|116949732|142267341|114833707|116759089|218731390|144847392|148613002|154569023|210571980|161957704|55820846|197599660|116843336|74292089|56196999|191538248|154528335|193797284|193560311|170155821|146253976
93118153	76584	75583166	63017813|155207317|49534812|195315644|140174309|91552496|187499386|138004798|117801840|206299665|159648407|204169144|200657413|177314649|201985224|117267050|179206209|164975631|46458641|85061546|146409458|215066271|103214469|112423799|209344261|71700805|68920288|67895662|167968477|203758089|100882347|92746446|177558920|152595811|171066377|186674349|195787456|65881185|215746387|142969673|145905526|73089625|24475968|73845949|113827469|206234857|145741593|211551885|193743796|185793621|141913726|163833207|116249783|100524418|40121868|141929615|104717018|160051469|40706662|171533756|150665503|211689995|120973654|216737541|20886062|213243001|75701486|45648494|79718077|66157298|216290161|53104526|107926499|213020686|50330568|119960262|208006218|207659925|7424089|29820147|201461954|195303435|94419378|166282234|175974444|188482919|210000595|73225927|188013193|205590367|145344562|128513649|187535244|219508395|59890282|147727068|68486153|179674617|134319308
